Id,Type,Transaction_type,Payer,Payee,Amount,Transaction_date
1257,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1258,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1259,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1260,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1261,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1262,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1263,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1264,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1265,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1266,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1267,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1268,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1269,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1270,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1271,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1272,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1273,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1274,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1275,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1276,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1277,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1278,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1279,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1280,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1281,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1282,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1283,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1284,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1285,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1286,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1287,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1288,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1289,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1290,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1291,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1292,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1293,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1294,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1295,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1296,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1297,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1298,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1299,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1300,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1301,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1302,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1303,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1304,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1305,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1306,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1307,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1308,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1309,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1310,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1311,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1312,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1313,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1314,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1315,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1316,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1317,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1318,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1319,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1320,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1321,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1322,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1323,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1324,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1325,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1326,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1327,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1328,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1329,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1330,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1331,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1332,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1333,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1334,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1335,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1336,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1337,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1338,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1339,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1340,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1341,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1342,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1343,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1344,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1345,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1346,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1347,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1348,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1349,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1350,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1351,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1352,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1353,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1354,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1355,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1356,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1357,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1358,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1359,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1360,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1361,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1362,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1363,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1364,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1365,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1366,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1367,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1368,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1369,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1370,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1371,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1372,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1373,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1374,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1375,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1376,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1377,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1378,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1379,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1380,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1381,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1382,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1383,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1384,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1385,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1386,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1387,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1388,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1389,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1390,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1391,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1392,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1393,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1394,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1395,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1396,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1397,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1398,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1399,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1400,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1401,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1402,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1403,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1404,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1405,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1406,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1407,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1408,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1409,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1410,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1411,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1412,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1413,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1414,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1415,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1416,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1417,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1418,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1419,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1420,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1421,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1422,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1423,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1424,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1425,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1426,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1427,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1428,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1429,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1430,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1431,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1432,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1433,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1434,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1435,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1436,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1437,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1438,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1439,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1440,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1441,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1442,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1443,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1444,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1445,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1446,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1447,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1448,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1449,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1450,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1451,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1452,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1453,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1454,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1455,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1456,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1457,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1458,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1459,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1460,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1461,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1462,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1463,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
1464,EXTERNAL,CUSTOMER_MERCHANT,tcwijekoon30@LOFC@2,acc.exide1@LOFC,1,12/21/2016 18:43
